"Age","LearningCategorySelftTaught","LearningCategoryOnlineCourses","LearningCategoryWork","LearningCategoryUniversity","LearningCategoryKaggle","GenderSelect","Country","EmploymentStatus","DataScienceIdentitySelect","FormalEducation","MajorSelect","Tenure","FirstTrainingSelect","ParentsEducation","EmployerIndustry","EmployerSize","EmployerSizeChange","EmployerMLTime","EmployerSearchMethod","RemoteWork","CompensationAmount","CompensationCurrency.x","FormalEducation_Q","Tenure_Q","EmployerSize_Q","CompensationCurrency.y","...1","exchangeRate","frac","Salary_USD","Compensation_Median_USD","Median_to_Salary"
31,50,50,0,0,0,"Female","United Kingdom","Employed full-time","Sort of (Explain more)","Doctoral degree","A social science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","A doctoral degree","Government","1,000 to 4,999 employees","Decreased slightly","Less than one year","A tech-specific job board","Never",29000,"GBP",6,2,6,"EUR",2,1.195826,0.01,34678.954,59588.46,1.71828885034998
31,50,50,0,0,0,"Female","United Kingdom","Employed full-time","Sort of (Explain more)","Doctoral degree","A social science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","A doctoral degree","Government","1,000 to 4,999 employees","Decreased slightly","Less than one year","A tech-specific job board","Never",29000,"GBP",6,2,6,"GBP",4,1.324188,0.96,38401.452,59588.46,1.55172413793103
31,50,50,0,0,0,"Female","United Kingdom","Employed full-time","Sort of (Explain more)","Doctoral degree","A social science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","A doctoral degree","Government","1,000 to 4,999 employees","Decreased slightly","Less than one year","A tech-specific job board","Never",29000,"GBP",6,2,6,"USD",1,1,0.02,29000,59588.46,2.05477448275862
30,30,50,20,0,0,"Male","United Kingdom","Employed full-time","Yes","Bachelor's degree","A social science","3 to 5 years","Self-taught","High school","Technology","10,000 or more employees","Increased significantly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","",45000,"GBP",4,3,8,"EUR",2,1.195826,0.01,53812.17,59588.46,1.10734170355888
30,30,50,20,0,0,"Male","United Kingdom","Employed full-time","Yes","Bachelor's degree","A social science","3 to 5 years","Self-taught","High school","Technology","10,000 or more employees","Increased significantly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","",45000,"GBP",4,3,8,"GBP",4,1.324188,0.96,59588.46,59588.46,1
30,30,50,20,0,0,"Male","United Kingdom","Employed full-time","Yes","Bachelor's degree","A social science","3 to 5 years","Self-taught","High school","Technology","10,000 or more employees","Increased significantly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","",45000,"GBP",4,3,8,"USD",1,1,0.02,45000,59588.46,1.324188
49,90,0,10,0,0,"Male","United States","Employed full-time","Yes","I did not complete any formal education past high school","","More than 10 years","Self-taught","High school","Financial","500 to 999 employees","Increased significantly","Don't know","A friend, family member, or former colleague told me","Always",85000,"USD",1,5,5,"AMD",46,0.00209,0,177.65,1956.24,11.0117647058824
49,90,0,10,0,0,"Male","United States","Employed full-time","Yes","I did not complete any formal education past high school","","More than 10 years","Self-taught","High school","Financial","500 to 999 employees","Increased significantly","Don't know","A friend, family member, or former colleague told me","Always",85000,"USD",1,5,5,"USD",1,1,1,85000,1956.24,0.0230145882352941
37,15,60,10,10,5,"Male","Spain","Independent contractor, freelancer, or self-employed","","Master's degree","Electrical Engineering","3 to 5 years","University courses","Primary/elementary school","Academic","","","","","Most of the time",12000,"EUR",5,3,NA,"EUR",2,1.195826,0.98,14349.912,41250,2.87458208802953
37,15,60,10,10,5,"Male","Spain","Independent contractor, freelancer, or self-employed","","Master's degree","Electrical Engineering","3 to 5 years","University courses","Primary/elementary school","Academic","","","","","Most of the time",12000,"EUR",5,3,NA,"USD",1,1,0.02,12000,41250,3.4375
62,0,100,0,0,0,"Male","United States","Independent contractor, freelancer, or self-employed","Sort of (Explain more)","Master's degree","Other","More than 10 years","Online courses (coursera, udemy, edx, etc.)","A professional degree","Non-profit","","","","","Always",65000,"USD",5,5,NA,"AMD",46,0.00209,0,1630.2,1956.24,1.2
62,0,100,0,0,0,"Male","United States","Independent contractor, freelancer, or self-employed","Sort of (Explain more)","Master's degree","Other","More than 10 years","Online courses (coursera, udemy, edx, etc.)","A professional degree","Non-profit","","","","","Always",65000,"USD",5,5,NA,"USD",1,1,1,65000,1956.24,0.030096
58,30,70,0,0,0,"Male","Poland","Independent contractor, freelancer, or self-employed","Yes","Master's degree","","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Financial","","","","","Sometimes",3000,"PLN",5,2,NA,"EUR",2,1.195826,0.04,43049.736,59895.65,1.3913128294213
58,30,70,0,0,0,"Male","Poland","Independent contractor, freelancer, or self-employed","Yes","Master's degree","","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Financial","","","","","Sometimes",3000,"PLN",5,2,NA,"PLN",11,0.281104,0.92,843.312,59895.65,71.0243065437228
58,30,70,0,0,0,"Male","Poland","Independent contractor, freelancer, or self-employed","Yes","Master's degree","","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Financial","","","","","Sometimes",3000,"PLN",5,2,NA,"USD",1,1,0.04,36000,59895.65,1.66376805555556
38,30,15,20,35,0,"Male","United States","Independent contractor, freelancer, or self-employed","","Doctoral degree","Biology","6 to 10 years","University courses","A doctoral degree","Internet-based","","","","","Rarely",130000,"USD",6,4,NA,"AMD",46,0.00209,0,271.7,1956.24,7.2
38,30,15,20,35,0,"Male","United States","Independent contractor, freelancer, or self-employed","","Doctoral degree","Biology","6 to 10 years","University courses","A doctoral degree","Internet-based","","","","","Rarely",130000,"USD",6,4,NA,"USD",1,1,1,130000,1956.24,0.015048
27,25,0,75,0,0,"Male","United States","Employed full-time","No","Bachelor's degree","","Less than a year","Work","A bachelor's degree","Other","1,000 to 4,999 employees","Increased significantly","6-10 years","An external recruiter or headhunter","Sometimes",55000,"USD",4,1,6,"AMD",46,0.00209,0,1379.4,1956.24,1.41818181818182
27,25,0,75,0,0,"Male","United States","Employed full-time","No","Bachelor's degree","","Less than a year","Work","A bachelor's degree","Other","1,000 to 4,999 employees","Increased significantly","6-10 years","An external recruiter or headhunter","Sometimes",55000,"USD",4,1,6,"USD",1,1,1,55000,1956.24,0.035568
26,10,85,5,0,0,"Male","France","Employed full-time","No","Master's degree","A health science","Less than a year","Online courses (coursera, udemy, edx, etc.)","A doctoral degree","Government","500 to 999 employees","Stayed the same","Don't know","Some other way","Don't know",25000,"EUR",5,1,5,"EUR",2,1.195826,0.99,29895.65,51420.518,1.72
26,10,85,5,0,0,"Male","France","Employed full-time","No","Master's degree","A health science","Less than a year","Online courses (coursera, udemy, edx, etc.)","A doctoral degree","Government","500 to 999 employees","Stayed the same","Don't know","Some other way","Don't know",25000,"EUR",5,1,5,"USD",1,1,0.01,25000,51420.518,2.05682072
23,85,5,0,10,0,"A different identity","Canada","Employed full-time","Yes","Bachelor's degree","Electrical Engineering","3 to 5 years","Self-taught","A doctoral degree","Academic","1,000 to 4,999 employees","Increased significantly","More than 10 years","A career fair or on-campus recruiting event","Rarely",85000,"USD",4,3,6,"CAD",7,0.823688,0.95,70013.48,80000,1.14263710359776
23,85,5,0,10,0,"A different identity","Canada","Employed full-time","Yes","Bachelor's degree","Electrical Engineering","3 to 5 years","Self-taught","A doctoral degree","Academic","1,000 to 4,999 employees","Increased significantly","More than 10 years","A career fair or on-campus recruiting event","Rarely",85000,"USD",4,3,6,"USD",1,1,0.05,85000,80000,0.941176470588235
23,10,60,10,20,0,"Male","India","Employed full-time","Sort of (Explain more)","Master's degree","Computer Science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","Some college/university study, no bachelor's degree","Technology","Fewer than 10 employees","Increased slightly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Rarely",360000,"INR",5,2,1,"INR",3,0.01562,0.94,5623.2,28116,5
23,10,60,10,20,0,"Male","India","Employed full-time","Sort of (Explain more)","Master's degree","Computer Science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","Some college/university study, no bachelor's degree","Technology","Fewer than 10 employees","Increased slightly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Rarely",360000,"INR",5,2,1,"RON",43,0.259964,0,93587.04,28116,0.300426212860242
23,10,60,10,20,0,"Male","India","Employed full-time","Sort of (Explain more)","Master's degree","Computer Science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","Some college/university study, no bachelor's degree","Technology","Fewer than 10 employees","Increased slightly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Rarely",360000,"INR",5,2,1,"RSD",45,0.01002,0.01,43286.4,28116,0.649534264803726
23,10,60,10,20,0,"Male","India","Employed full-time","Sort of (Explain more)","Master's degree","Computer Science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","Some college/university study, no bachelor's degree","Technology","Fewer than 10 employees","Increased slightly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Rarely",360000,"INR",5,2,1,"RUB",6,0.017402,0,6264.72,28116,4.48798988621997
23,10,60,10,20,0,"Male","India","Employed full-time","Sort of (Explain more)","Master's degree","Computer Science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","Some college/university study, no bachelor's degree","Technology","Fewer than 10 employees","Increased slightly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Rarely",360000,"INR",5,2,1,"USD",1,1,0.04,360000,28116,0.0781
23,5,25,50,20,0,"Female","Poland","Employed part-time","","Bachelor's degree","Mathematics or statistics","Less than a year","University courses","A master's degree","Financial","5,000 to 9,999 employees","Stayed the same","1-2 years","I visited the company's Web site and found a job listing there","Never",20000,"PLN",4,1,7,"EUR",2,1.195826,0.04,23916.52,59895.65,2.50436309295834
23,5,25,50,20,0,"Female","Poland","Employed part-time","","Bachelor's degree","Mathematics or statistics","Less than a year","University courses","A master's degree","Financial","5,000 to 9,999 employees","Stayed the same","1-2 years","I visited the company's Web site and found a job listing there","Never",20000,"PLN",4,1,7,"PLN",11,0.281104,0.92,67464.96,59895.65,0.887803831796536
23,5,25,50,20,0,"Female","Poland","Employed part-time","","Bachelor's degree","Mathematics or statistics","Less than a year","University courses","A master's degree","Financial","5,000 to 9,999 employees","Stayed the same","1-2 years","I visited the company's Web site and found a job listing there","Never",20000,"PLN",4,1,7,"USD",1,1,0.04,20000,59895.65,2.9947825
31,50,0,50,0,0,"Female","United States","Employed full-time","Sort of (Explain more)","Master's degree","Other","More than 10 years","Work","A master's degree","Insurance","20 to 99 employees","Increased significantly","3-5 years","I visited the company's Web site and found a job listing there","Sometimes",92000,"USD",5,5,3,"AMD",46,0.00209,0,192.28,1956.24,10.1739130434783
31,50,0,50,0,0,"Female","United States","Employed full-time","Sort of (Explain more)","Master's degree","Other","More than 10 years","Work","A master's degree","Insurance","20 to 99 employees","Increased significantly","3-5 years","I visited the company's Web site and found a job listing there","Sometimes",92000,"USD",5,5,3,"USD",1,1,1,92000,1956.24,0.0212634782608696
31,50,0,0,50,0,"Female","United States","Employed full-time","","Master's degree","Fine arts or performing arts","3 to 5 years","University courses","A doctoral degree","Other","5,000 to 9,999 employees","Decreased slightly","1-2 years","A friend, family member, or former colleague told me","Never",79000,"USD",5,3,7,"AMD",46,0.00209,0,1981.32,1956.24,0.987341772151899
31,50,0,0,50,0,"Female","United States","Employed full-time","","Master's degree","Fine arts or performing arts","3 to 5 years","University courses","A doctoral degree","Other","5,000 to 9,999 employees","Decreased slightly","1-2 years","A friend, family member, or former colleague told me","Never",79000,"USD",5,3,7,"USD",1,1,1,79000,1956.24,0.0247625316455696
50,80,20,0,0,0,"Male","United States","Employed full-time","Yes","Doctoral degree","Physics","More than 10 years","Online courses (coursera, udemy, edx, etc.)","","Financial","10,000 or more employees","Increased significantly","1-2 years","Some other way","",305000,"USD",6,5,8,"AMD",46,0.00209,0,637.45,1956.24,3.06885245901639
50,80,20,0,0,0,"Male","United States","Employed full-time","Yes","Doctoral degree","Physics","More than 10 years","Online courses (coursera, udemy, edx, etc.)","","Financial","10,000 or more employees","Increased significantly","1-2 years","Some other way","",305000,"USD",6,5,8,"USD",1,1,1,305000,1956.24,0.00641390163934426
